Numero sottocartelle totali: 7253
Sottocartelle vuote: 58
Skipped (not directories - years): 0
Skipped (not directories - videos): 0
Skipped frames (_0_ filter): 0
Wells unfiltered (unique keys): 7195
Removed: 355 wells (fewer than 250 frames)
Removed: 78 wells (outliers avg interval)
Valid wells: 6762

-- Per-well detailed stats --
Outliers (avg interval):
('D2014.09.25_S1119_I141', 1): avg=17.3, min=6.3@306, max=1089.1@186, sd=48.8, outliers=1
('D2013.10.18_S0854_I141', 4): avg=15.1, min=4.2@67, max=28.1@293, sd=1.1, outliers=9
('D2013.10.18_S0854_I141', 5): avg=15.1, min=4.2@67, max=28.1@293, sd=1.1, outliers=9
('D2013.10.18_S0854_I141', 6): avg=15.1, min=4.2@67, max=28.1@293, sd=1.1, outliers=11
('D2013.10.18_S0855_I141', 1): avg=15.1, min=7.6@258, max=26.6@290, sd=0.8, outliers=15
('D2013.10.18_S0855_I141', 2): avg=15.1, min=7.7@258, max=26.6@290, sd=0.8, outliers=15
('D2013.10.18_S0855_I141', 3): avg=15.1, min=7.7@258, max=26.6@290, sd=0.8, outliers=15
('D2013.10.18_S0855_I141', 4): avg=15.1, min=7.7@258, max=26.6@290, sd=0.8, outliers=17
('D2013.10.18_S0856_I141', 1): avg=15.1, min=13.1@61, max=22.0@284, sd=0.5, outliers=16
('D2013.10.18_S0856_I141', 2): avg=15.1, min=10.7@269, max=22.0@284, sd=0.6, outliers=18
('D2013.10.18_S0856_I141', 3): avg=15.1, min=10.5@269, max=22.0@284, sd=0.6, outliers=18
('D2013.10.18_S0856_I141', 4): avg=15.1, min=10.5@269, max=22.0@284, sd=0.6, outliers=18
('D2013.10.18_S0856_I141', 5): avg=15.1, min=10.5@269, max=22.0@284, sd=0.6, outliers=17
('D2013.10.22_S0857_I141', 1): avg=15.1, min=11.3@574, max=21.2@584, sd=0.5, outliers=13
('D2013.10.22_S0857_I141', 2): avg=15.1, min=11.3@574, max=21.3@584, sd=0.5, outliers=13
('D2013.10.22_S0857_I141', 3): avg=15.1, min=11.3@574, max=21.3@584, sd=0.5, outliers=13
('D2013.10.22_S0857_I141', 4): avg=15.1, min=8.1@386, max=25.0@385, sd=0.7, outliers=14
('D2013.10.22_S0857_I141', 5): avg=15.1, min=8.1@386, max=25.0@385, sd=0.7, outliers=14
('D2013.10.22_S0857_I141', 6): avg=15.1, min=8.1@386, max=25.0@385, sd=0.7, outliers=14
('D2013.10.22_S0857_I141', 7): avg=15.1, min=8.1@386, max=25.0@385, sd=0.7, outliers=14
('D2013.10.22_S0857_I141', 8): avg=15.1, min=8.1@386, max=25.0@385, sd=0.7, outliers=15
('D2013.10.23_S0858_I141', 1): avg=15.1, min=14.9@549, max=20.6@191, sd=0.5, outliers=10
('D2013.10.23_S0858_I141', 2): avg=15.1, min=14.8@522, max=20.6@191, sd=0.5, outliers=10
('D2013.10.23_S0858_I141', 3): avg=15.1, min=13.9@158, max=20.6@191, sd=0.5, outliers=12
('D2013.10.23_S0858_I141', 4): avg=15.1, min=13.9@158, max=20.6@191, sd=0.5, outliers=12
('D2013.10.23_S0858_I141', 5): avg=15.1, min=13.9@158, max=20.7@191, sd=0.5, outliers=14
('D2013.10.23_S0858_I141', 6): avg=15.1, min=8.3@482, max=26.4@481, sd=0.7, outliers=12
('D2013.10.23_S0858_I141', 7): avg=15.1, min=8.3@482, max=26.5@481, sd=0.7, outliers=14
('D2013.10.23_S0858_I141', 8): avg=15.1, min=8.3@482, max=26.6@481, sd=0.7, outliers=14
('D2013.10.23_S0858_I141', 9): avg=15.1, min=8.3@482, max=26.7@481, sd=0.7, outliers=14
('D2013.10.23_S0858_I141', 10): avg=15.1, min=8.2@482, max=26.8@481, sd=0.8, outliers=15
('D2013.10.23_S0858_I141', 11): avg=15.1, min=8.2@482, max=27.0@481, sd=0.8, outliers=15
('D2013.10.23_S0858_I141', 12): avg=15.1, min=8.2@482, max=27.0@481, sd=0.8, outliers=16
('D2013.10.29_S0863_I141', 1): avg=15.1, min=8.9@457, max=43.8@90, sd=1.4, outliers=8
('D2013.10.29_S0863_I141', 2): avg=15.1, min=8.9@457, max=43.8@90, sd=1.4, outliers=8
('D2013.10.29_S0863_I141', 3): avg=15.1, min=8.9@457, max=43.8@90, sd=1.4, outliers=8
('D2013.10.30_S0864_I141', 1): avg=15.1, min=7.5@484, max=43.8@10, sd=1.6, outliers=11
('D2013.10.30_S0864_I141', 2): avg=15.1, min=7.5@484, max=43.7@10, sd=1.6, outliers=11
('D2013.10.30_S0864_I141', 3): avg=15.1, min=7.4@484, max=43.7@10, sd=1.6, outliers=11
('D2013.10.30_S0864_I141', 4): avg=15.1, min=7.4@484, max=43.7@10, sd=1.6, outliers=11
('D2013.10.30_S0864_I141', 5): avg=15.1, min=7.4@484, max=43.7@10, sd=1.6, outliers=11
('D2013.10.30_S0864_I141', 6): avg=15.1, min=7.3@484, max=43.7@10, sd=1.6, outliers=11
('D2013.10.30_S0865_I141', 1): avg=15.1, min=14.5@1, max=45.3@0, sd=1.4, outliers=6
('D2013.10.30_S0865_I141', 2): avg=15.1, min=14.5@1, max=45.3@0, sd=1.4, outliers=6
('D2013.10.30_S0865_I141', 3): avg=15.1, min=14.5@1, max=45.3@0, sd=1.4, outliers=6
('D2013.10.30_S0865_I141', 4): avg=15.1, min=11.0@544, max=45.3@0, sd=1.4, outliers=8
('D2013.10.30_S0865_I141', 5): avg=15.1, min=11.0@544, max=45.3@0, sd=1.5, outliers=9
('D2013.10.30_S0865_I141', 6): avg=15.1, min=11.0@544, max=45.3@0, sd=1.5, outliers=9
('D2013.10.30_S0865_I141', 7): avg=15.1, min=11.0@544, max=45.3@0, sd=1.5, outliers=11
('D2013.10.30_S0865_I141', 8): avg=15.1, min=11.0@544, max=45.3@0, sd=1.5, outliers=11
('D2013.10.30_S0865_I141', 9): avg=15.1, min=11.0@544, max=45.3@0, sd=1.5, outliers=11
('D2013.10.30_S0865_I141', 10): avg=15.1, min=11.0@544, max=45.4@0, sd=1.5, outliers=11
('D2013.10.30_S0865_I141', 11): avg=15.1, min=10.9@544, max=45.4@0, sd=1.5, outliers=13
('D2013.10.30_S0865_I141', 12): avg=15.1, min=10.8@544, max=45.4@0, sd=1.5, outliers=13
('D2013.10.30_S0866_I141', 1): avg=15.1, min=12.5@280, max=27.4@469, sd=0.7, outliers=6
('D2013.10.30_S0866_I141', 2): avg=15.1, min=12.5@280, max=27.4@469, sd=0.7, outliers=6
('D2013.10.30_S0866_I141', 3): avg=15.1, min=12.5@280, max=27.3@469, sd=0.7, outliers=9
('D2013.10.30_S0866_I141', 4): avg=15.1, min=9.2@281, max=27.3@469, sd=0.8, outliers=10
('D2013.10.30_S0866_I141', 5): avg=15.1, min=9.2@281, max=27.3@469, sd=0.8, outliers=10
('D2013.10.30_S0866_I141', 6): avg=15.1, min=9.2@281, max=27.3@469, sd=0.8, outliers=10
('D2013.10.30_S0866_I141', 7): avg=15.1, min=9.2@281, max=27.3@469, sd=0.8, outliers=11
('D2013.10.31_S0867_I141', 1): avg=15.1, min=6.2@381, max=29.1@380, sd=1.0, outliers=8
('D2013.10.31_S0867_I141', 2): avg=15.1, min=6.2@381, max=29.1@380, sd=1.0, outliers=8
('D2013.10.31_S0867_I141', 3): avg=15.1, min=6.2@381, max=29.1@380, sd=1.0, outliers=8
('D2013.10.31_S0867_I141', 4): avg=15.1, min=6.2@381, max=29.1@380, sd=1.0, outliers=8
('D2013.10.31_S0867_I141', 5): avg=15.1, min=6.2@381, max=29.1@380, sd=1.0, outliers=9
('D2013.10.31_S0867_I141', 6): avg=15.1, min=6.2@381, max=29.1@463, sd=1.2, outliers=11
('D2013.10.31_S0867_I141', 7): avg=15.1, min=6.2@381, max=29.2@463, sd=1.2, outliers=11
('D2013.11.02_S0868_I141', 1): avg=15.1, min=10.6@650, max=42.1@649, sd=1.3, outliers=15
('D2013.11.02_S0868_I141', 2): avg=15.1, min=6.7@1, max=42.1@649, sd=1.4, outliers=17
('D2013.11.02_S0868_I141', 3): avg=15.1, min=6.6@1, max=42.1@649, sd=1.4, outliers=17
('D2013.11.02_S0868_I141', 4): avg=15.1, min=6.6@1, max=42.1@649, sd=1.4, outliers=17
('D2013.11.02_S0868_I141', 5): avg=15.1, min=6.7@1, max=42.1@649, sd=1.4, outliers=17
('D2013.11.02_S0868_I141', 6): avg=15.1, min=6.7@1, max=42.1@649, sd=1.4, outliers=17
('D2013.11.02_S0868_I141', 7): avg=15.1, min=6.7@1, max=42.1@649, sd=1.4, outliers=17
('D2013.11.02_S0868_I141', 8): avg=15.1, min=6.7@1, max=42.1@649, sd=1.4, outliers=17
('D2013.11.02_S0868_I141', 9): avg=15.1, min=6.7@1, max=42.1@649, sd=1.4, outliers=17
('D2013.11.02_S0868_I141', 10): avg=15.1, min=6.7@1, max=42.2@649, sd=1.4, outliers=17
('D2013.11.04_S0869_I141', 1): avg=15.1, min=12.2@268, max=40.4@444, sd=1.1, outliers=11
('D2013.11.04_S0869_I141', 2): avg=15.1, min=12.1@77, max=40.4@444, sd=1.1, outliers=12
('D2013.11.04_S0869_I141', 3): avg=15.1, min=9.2@375, max=40.4@444, sd=1.2, outliers=14
('D2013.11.04_S0869_I141', 4): avg=15.1, min=9.2@375, max=40.4@444, sd=1.2, outliers=14
('D2013.11.04_S0869_I141', 5): avg=15.1, min=9.2@375, max=40.3@444, sd=1.2, outliers=16
('D2013.11.04_S0869_I141', 6): avg=15.1, min=9.2@375, max=43.3@443, sd=1.3, outliers=16
('D2013.11.05_S0870_I141', 1): avg=15.1, min=6.5@459, max=40.5@361, sd=1.2, outliers=8
('D2013.11.05_S0870_I141', 2): avg=15.1, min=6.5@459, max=40.5@361, sd=1.2, outliers=8
('D2013.11.05_S0870_I141', 3): avg=15.1, min=6.5@459, max=40.5@361, sd=1.2, outliers=8
('D2013.11.05_S0870_I141', 4): avg=15.1, min=6.5@459, max=40.5@361, sd=1.2, outliers=8
('D2013.11.05_S0870_I141', 5): avg=15.1, min=6.5@459, max=40.5@361, sd=1.2, outliers=10
('D2013.11.05_S0870_I141', 6): avg=15.1, min=6.5@459, max=40.5@361, sd=1.2, outliers=10
('D2013.11.05_S0870_I141', 7): avg=15.1, min=6.5@459, max=40.5@361, sd=1.2, outliers=10
('D2013.11.05_S0870_I141', 8): avg=15.1, min=6.4@459, max=40.5@361, sd=1.2, outliers=10
('D2013.11.05_S0870_I141', 9): avg=15.1, min=6.4@459, max=40.5@361, sd=1.2, outliers=10
('D2013.11.05_S0870_I141', 10): avg=15.1, min=6.4@459, max=40.5@361, sd=1.2, outliers=10
('D2013.11.07_S0873_I141', 1): avg=15.1, min=11.7@263, max=42.1@162, sd=1.4, outliers=6
('D2013.11.07_S0873_I141', 2): avg=15.1, min=11.7@263, max=42.1@162, sd=1.4, outliers=6
('D2013.11.07_S0873_I141', 3): avg=15.1, min=11.7@263, max=42.0@162, sd=1.4, outliers=6
('D2013.11.07_S0873_I141', 4): avg=15.1, min=11.7@263, max=42.1@162, sd=1.4, outliers=6
('D2013.11.07_S0873_I141', 5): avg=15.1, min=11.7@263, max=42.1@162, sd=1.4, outliers=6
('D2013.11.07_S0873_I141', 6): avg=15.1, min=11.7@263, max=42.1@162, sd=1.4, outliers=6
('D2013.11.07_S0873_I141', 7): avg=15.1, min=11.7@263, max=42.1@162, sd=1.4, outliers=6
('D2013.11.11_S0875_I141', 1): avg=15.1, min=7.5@558, max=25.5@269, sd=0.8, outliers=14
('D2013.11.11_S0875_I141', 2): avg=15.1, min=7.5@558, max=25.5@269, sd=0.9, outliers=15
('D2013.11.11_S0875_I141', 3): avg=15.1, min=7.5@558, max=25.5@269, sd=0.9, outliers=15
('D2013.11.11_S0875_I141', 4): avg=15.1, min=7.5@558, max=25.5@269, sd=0.9, outliers=15
('D2013.11.11_S0875_I141', 5): avg=15.1, min=7.5@558, max=25.5@269, sd=0.9, outliers=15
('D2013.11.11_S0876_I141', 1): avg=15.0, min=7.6@464, max=23.8@161, sd=0.7, outliers=14
('D2013.11.11_S0876_I141', 2): avg=15.0, min=7.6@464, max=23.8@161, sd=0.7, outliers=17
('D2013.11.11_S0876_I141', 3): avg=15.0, min=7.6@464, max=23.9@161, sd=0.8, outliers=20
('D2013.11.11_S0876_I141', 4): avg=15.0, min=7.6@464, max=23.9@161, sd=0.8, outliers=20
('D2013.11.11_S0876_I141', 5): avg=15.0, min=7.6@464, max=23.9@161, sd=0.8, outliers=20
('D2013.11.12_S0877_I141', 1): avg=15.0, min=7.2@466, max=20.5@377, sd=0.7, outliers=17
('D2013.11.12_S0877_I141', 2): avg=15.0, min=7.2@466, max=20.9@583, sd=0.7, outliers=17
('D2013.11.12_S0877_I141', 3): avg=15.0, min=7.2@466, max=21.3@583, sd=0.7, outliers=17
('D2013.11.12_S0877_I141', 4): avg=15.0, min=7.2@466, max=22.2@583, sd=0.7, outliers=17
('D2013.11.12_S0877_I141', 5): avg=15.0, min=7.2@466, max=23.0@583, sd=0.7, outliers=18
('D2013.11.12_S0877_I141', 6): avg=15.0, min=7.1@466, max=23.8@583, sd=0.8, outliers=18
('D2013.11.12_S0877_I141', 7): avg=15.0, min=7.1@466, max=24.2@583, sd=0.8, outliers=18
('D2013.11.12_S0877_I141', 8): avg=15.0, min=7.1@466, max=25.1@583, sd=0.9, outliers=20
('D2013.11.12_S0877_I141', 9): avg=15.0, min=7.0@466, max=25.4@583, sd=0.9, outliers=20
('D2013.11.12_S0877_I141', 10): avg=15.0, min=7.0@466, max=25.5@583, sd=0.9, outliers=21
('D2013.11.13_S0878_I141', 1): avg=15.0, min=5.3@494, max=19.8@377, sd=0.6, outliers=14
('D2013.11.13_S0878_I141', 2): avg=15.0, min=5.3@494, max=19.8@377, sd=0.6, outliers=14
('D2013.11.13_S0878_I141', 3): avg=15.0, min=5.3@494, max=19.8@377, sd=0.6, outliers=14
('D2013.11.13_S0878_I141', 4): avg=15.0, min=5.3@494, max=19.9@377, sd=0.6, outliers=14
('D2013.11.18_S0880_I141', 1): avg=15.1, min=7.9@275, max=31.1@196, sd=1.1, outliers=15
('D2013.11.18_S0880_I141', 2): avg=15.1, min=7.9@275, max=31.1@196, sd=1.1, outliers=15
('D2013.11.18_S0880_I141', 3): avg=15.1, min=7.9@275, max=31.1@196, sd=1.1, outliers=15
('D2013.11.18_S0880_I141', 4): avg=15.1, min=7.9@275, max=31.1@196, sd=1.1, outliers=16
('D2013.11.18_S0880_I141', 5): avg=15.1, min=7.9@275, max=31.1@196, sd=1.1, outliers=16
('D2013.11.18_S0880_I141', 6): avg=15.1, min=7.9@275, max=31.1@196, sd=1.2, outliers=16
('D2013.11.18_S0880_I141', 7): avg=15.1, min=7.9@275, max=31.1@196, sd=1.2, outliers=16
('D2013.11.19_S0881_I141', 1): avg=15.1, min=9.0@451, max=27.6@108, sd=0.8, outliers=9
('D2013.11.19_S0881_I141', 2): avg=15.1, min=8.9@451, max=28.8@108, sd=0.9, outliers=10
('D2013.11.19_S0881_I141', 3): avg=15.1, min=8.9@451, max=28.8@108, sd=0.9, outliers=10
('D2013.11.19_S0881_I141', 4): avg=15.1, min=8.9@451, max=28.8@108, sd=0.9, outliers=10
('D2013.11.19_S0881_I141', 5): avg=15.1, min=8.9@451, max=28.8@108, sd=0.9, outliers=10
('D2013.11.19_S0881_I141', 6): avg=15.1, min=8.9@451, max=28.8@108, sd=0.9, outliers=10
('D2013.11.20_S0882_I141', 1): avg=15.0, min=7.9@552, max=31.1@6, sd=1.0, outliers=13
('D2013.11.20_S0882_I141', 2): avg=15.0, min=7.9@552, max=31.1@6, sd=1.0, outliers=13
('D2013.11.20_S0882_I141', 3): avg=15.0, min=7.9@552, max=31.1@6, sd=1.0, outliers=13
('D2013.11.20_S0882_I141', 4): avg=15.0, min=7.9@552, max=31.1@6, sd=1.0, outliers=13
('D2013.11.20_S0882_I141', 5): avg=15.1, min=7.9@552, max=31.1@6, sd=1.0, outliers=14
('D2013.11.20_S0882_I141', 6): avg=15.1, min=7.9@552, max=31.1@6, sd=1.0, outliers=14
('D2013.11.20_S0882_I141', 7): avg=15.1, min=7.9@552, max=31.1@6, sd=1.0, outliers=14
('D2013.11.20_S0882_I141', 8): avg=15.1, min=7.9@552, max=31.1@6, sd=1.0, outliers=14
('D2013.11.20_S0882_I141', 9): avg=15.1, min=7.9@552, max=31.1@6, sd=1.0, outliers=14
('D2013.11.20_S0882_I141', 10): avg=15.1, min=7.9@552, max=31.1@6, sd=1.1, outliers=18
('D2013.11.20_S0882_I141', 11): avg=15.1, min=7.9@552, max=31.1@6, sd=1.1, outliers=18
('D2013.11.20_S0883_I141', 1): avg=15.0, min=7.5@550, max=22.6@551, sd=0.8, outliers=15
('D2013.11.20_S0883_I141', 2): avg=15.0, min=7.5@550, max=24.8@544, sd=0.9, outliers=16
('D2013.11.20_S0883_I141', 3): avg=15.0, min=7.5@550, max=24.8@544, sd=0.9, outliers=16
('D2013.11.20_S0883_I141', 4): avg=15.0, min=7.4@550, max=24.8@544, sd=0.9, outliers=16
('D2013.11.20_S0883_I141', 5): avg=15.0, min=7.4@550, max=24.8@544, sd=1.0, outliers=18
('D2013.11.20_S0883_I141', 6): avg=15.0, min=7.4@550, max=24.8@544, sd=1.0, outliers=18
('D2013.11.20_S0883_I141', 7): avg=15.0, min=7.4@550, max=24.8@544, sd=1.0, outliers=18
('D2013.11.20_S0883_I141', 8): avg=15.0, min=7.4@550, max=24.8@544, sd=1.0, outliers=18
('D2013.11.21_S0884_I141', 1): avg=15.1, min=4.9@562, max=26.3@461, sd=0.9, outliers=15
('D2013.11.21_S0884_I141', 2): avg=15.1, min=4.9@562, max=26.3@461, sd=0.9, outliers=15
('D2013.11.21_S0884_I141', 3): avg=15.1, min=4.9@562, max=26.3@461, sd=0.9, outliers=15
('D2013.11.21_S0884_I141', 4): avg=15.1, min=4.9@562, max=26.3@461, sd=0.9, outliers=15
('D2013.11.21_S0884_I141', 5): avg=15.1, min=4.9@562, max=26.3@461, sd=0.9, outliers=15
('D2013.11.21_S0884_I141', 6): avg=15.1, min=4.9@562, max=26.3@461, sd=0.9, outliers=15
('D2013.11.22_S0885_I141', 1): avg=15.1, min=14.4@556, max=26.6@471, sd=0.9, outliers=11
('D2013.11.22_S0885_I141', 2): avg=15.1, min=14.1@262, max=26.5@471, sd=0.9, outliers=12
('D2013.11.22_S0885_I141', 3): avg=15.1, min=9.7@560, max=26.5@471, sd=0.9, outliers=14
('D2013.11.22_S0885_I141', 4): avg=15.1, min=9.7@560, max=26.5@471, sd=0.9, outliers=13
('D2013.11.22_S0885_I141', 5): avg=15.1, min=9.7@560, max=26.6@471, sd=0.9, outliers=13
('D2013.11.22_S0885_I141', 6): avg=15.1, min=9.7@560, max=26.6@471, sd=1.0, outliers=17
('D2013.11.22_S0885_I141', 7): avg=15.1, min=9.0@351, max=26.5@471, sd=1.0, outliers=15
('D2013.11.22_S0885_I141', 8): avg=15.1, min=9.1@351, max=26.6@471, sd=1.0, outliers=16
('D2013.11.22_S0885_I141', 9): avg=15.1, min=9.1@351, max=26.6@471, sd=1.0, outliers=16
('D2013.11.22_S0885_I141', 10): avg=15.1, min=8.7@542, max=26.6@471, sd=1.1, outliers=18
('D2013.11.22_S0885_I141', 11): avg=15.1, min=8.6@542, max=26.6@471, sd=1.1, outliers=19
('D2013.11.22_S0885_I141', 12): avg=15.1, min=8.4@65, max=26.6@471, sd=1.2, outliers=20
('D2013.11.27_S0886_I141', 1): avg=15.1, min=9.2@277, max=37.5@484, sd=1.3, outliers=15
('D2013.11.27_S0886_I141', 2): avg=15.1, min=9.2@277, max=37.5@484, sd=1.3, outliers=15
('D2013.11.27_S0886_I141', 3): avg=15.1, min=9.2@277, max=37.5@484, sd=1.3, outliers=15
('D2013.11.27_S0886_I141', 4): avg=15.1, min=9.2@277, max=37.5@484, sd=1.4, outliers=14
('D2013.11.27_S0886_I141', 5): avg=15.1, min=5.6@7, max=37.5@484, sd=1.6, outliers=13
('D2013.11.27_S0886_I141', 6): avg=15.1, min=5.6@7, max=37.5@484, sd=1.6, outliers=15
('D2013.11.27_S0886_I141', 7): avg=15.1, min=5.5@7, max=37.5@484, sd=1.6, outliers=15
('D2013.11.27_S0886_I141', 8): avg=15.1, min=5.5@7, max=37.5@484, sd=1.6, outliers=15
('D2013.11.27_S0886_I141', 9): avg=15.1, min=5.5@7, max=37.5@484, sd=1.6, outliers=15
('D2013.11.27_S0886_I141', 10): avg=15.1, min=5.5@7, max=37.5@484, sd=1.6, outliers=15
('D2013.11.27_S0886_I141', 11): avg=15.1, min=5.5@7, max=37.5@484, sd=1.6, outliers=15
('D2013.11.27_S0886_I141', 12): avg=15.1, min=5.5@7, max=37.5@484, sd=1.6, outliers=15
('D2013.11.27_S0888_I141', 1): avg=15.1, min=11.9@261, max=32.4@471, sd=0.9, outliers=8
('D2013.11.27_S0888_I141', 2): avg=15.1, min=11.8@261, max=32.3@471, sd=0.9, outliers=8
('D2013.11.27_S0888_I141', 3): avg=15.1, min=9.6@542, max=32.3@471, sd=1.0, outliers=10
('D2013.11.27_S0888_I141', 4): avg=15.1, min=9.6@542, max=32.3@471, sd=1.0, outliers=10
('D2013.11.27_S0888_I141', 5): avg=15.1, min=9.6@542, max=32.3@471, sd=1.0, outliers=10
('D2013.11.27_S0888_I141', 6): avg=15.1, min=9.6@542, max=32.3@471, sd=1.0, outliers=10
('D2013.11.27_S0888_I141', 7): avg=15.1, min=11.7@261, max=32.3@471, sd=0.9, outliers=9
('D2013.11.27_S0888_I141', 8): avg=15.1, min=11.7@261, max=32.3@471, sd=0.9, outliers=9
('D2013.11.27_S0888_I141', 9): avg=15.1, min=11.7@261, max=32.3@471, sd=0.9, outliers=9
('D2013.11.27_S0888_I141', 10): avg=15.1, min=11.7@261, max=32.3@471, sd=0.9, outliers=9
('D2013.11.27_S0888_I141', 11): avg=15.1, min=11.6@261, max=32.3@471, sd=0.9, outliers=9
('D2013.12.02_S0891_I141', 1): avg=15.1, min=7.8@202, max=36.1@559, sd=1.3, outliers=15
('D2013.12.02_S0891_I141', 2): avg=15.1, min=7.8@202, max=36.1@559, sd=1.4, outliers=18
('D2013.12.02_S0891_I141', 3): avg=15.1, min=7.8@202, max=36.1@559, sd=1.4, outliers=18
('D2013.12.02_S0891_I141', 4): avg=15.1, min=7.8@202, max=36.1@559, sd=1.4, outliers=18
('D2013.12.02_S0891_I141', 5): avg=15.1, min=7.8@202, max=36.1@559, sd=1.4, outliers=18
('D2013.12.02_S0891_I141', 6): avg=15.1, min=7.8@202, max=36.1@559, sd=1.4, outliers=18
('D2013.12.02_S0891_I141', 7): avg=15.1, min=7.8@202, max=36.1@559, sd=1.4, outliers=18
('D2013.12.02_S0891_I141', 8): avg=15.1, min=7.8@202, max=36.2@559, sd=1.4, outliers=20
('D2013.12.02_S0891_I141', 9): avg=15.1, min=7.8@202, max=36.2@559, sd=1.4, outliers=20
('D2013.12.02_S0891_I141', 10): avg=15.1, min=7.7@202, max=36.2@559, sd=1.4, outliers=22
('D2013.12.07_S0894_I141', 1): avg=15.2, min=10.1@476, max=36.6@283, sd=1.5, outliers=13
('D2013.12.07_S0894_I141', 2): avg=15.2, min=10.1@476, max=36.6@283, sd=1.5, outliers=13
('D2013.12.07_S0894_I141', 3): avg=15.2, min=10.1@476, max=36.6@283, sd=1.5, outliers=15
('D2013.12.07_S0894_I141', 4): avg=15.2, min=10.1@476, max=36.6@283, sd=1.5, outliers=15
('D2013.12.07_S0894_I141', 5): avg=15.2, min=10.2@476, max=36.6@283, sd=1.5, outliers=15
('D2013.12.07_S0894_I141', 6): avg=15.2, min=10.1@476, max=36.6@283, sd=1.5, outliers=15
('D2013.12.07_S0894_I141', 7): avg=15.2, min=10.2@476, max=36.6@283, sd=1.5, outliers=15
('D2013.12.07_S0894_I141', 8): avg=15.2, min=10.2@476, max=36.6@283, sd=1.5, outliers=15
('D2013.12.07_S0894_I141', 9): avg=15.2, min=10.2@476, max=36.6@283, sd=1.5, outliers=15
('D2013.12.07_S0894_I141', 10): avg=15.2, min=10.2@476, max=36.6@283, sd=1.5, outliers=15
('D2013.12.07_S0894_I141', 11): avg=15.2, min=10.2@476, max=36.6@283, sd=1.5, outliers=15
('D2013.12.09_S0897_I141', 1): avg=15.2, min=14.2@554, max=45.2@483, sd=1.7, outliers=12
('D2013.12.09_S0897_I141', 2): avg=15.2, min=14.2@554, max=45.2@483, sd=1.7, outliers=12
('D2013.12.09_S0897_I141', 3): avg=15.2, min=14.2@554, max=45.2@483, sd=1.7, outliers=12
('D2013.12.09_S0897_I141', 4): avg=15.2, min=12.9@20, max=45.2@483, sd=1.7, outliers=14
('D2013.12.09_S0897_I141', 5): avg=15.2, min=12.9@20, max=45.2@483, sd=1.7, outliers=14
('D2013.12.09_S0897_I141', 6): avg=15.2, min=12.4@468, max=45.2@483, sd=1.7, outliers=16
('D2013.12.09_S0897_I141', 7): avg=15.2, min=12.4@468, max=45.2@483, sd=1.7, outliers=17
('D2013.12.09_S0897_I141', 8): avg=15.2, min=12.4@468, max=45.2@483, sd=1.7, outliers=16
('D2013.12.09_S0897_I141', 9): avg=15.2, min=12.4@468, max=45.2@483, sd=1.7, outliers=17
('D2013.12.09_S0897_I141', 10): avg=15.2, min=12.4@468, max=45.2@483, sd=1.7, outliers=16
('D2013.12.13_S0901_I141', 1): avg=15.2, min=9.9@97, max=51.4@96, sd=1.8, outliers=18
('D2013.12.13_S0901_I141', 2): avg=15.2, min=9.9@97, max=51.3@96, sd=1.8, outliers=18
('D2013.12.13_S0901_I141', 3): avg=15.2, min=9.9@97, max=51.3@96, sd=1.8, outliers=18
('D2013.12.13_S0901_I141', 4): avg=15.2, min=10.0@97, max=51.3@96, sd=1.8, outliers=18
('D2013.12.13_S0901_I141', 5): avg=15.2, min=10.0@97, max=51.3@96, sd=1.8, outliers=18
('D2013.12.13_S0901_I141', 6): avg=15.2, min=10.0@97, max=51.3@96, sd=1.8, outliers=18
('D2013.12.13_S0901_I141', 7): avg=15.2, min=10.0@97, max=51.3@96, sd=1.8, outliers=18
('D2013.12.13_S0901_I141', 8): avg=15.2, min=10.0@97, max=51.3@96, sd=1.8, outliers=18
('D2013.12.13_S0901_I141', 9): avg=15.2, min=8.6@83, max=51.3@96, sd=1.8, outliers=20
('D2013.12.13_S0901_I141', 10): avg=15.2, min=8.6@83, max=51.3@96, sd=1.8, outliers=20
('D2013.12.13_S0901_I141', 11): avg=15.2, min=8.6@83, max=51.3@96, sd=1.8, outliers=20
('D2013.12.13_S0901_I141', 12): avg=15.2, min=7.3@88, max=51.2@96, sd=1.9, outliers=21
('D2013.12.14_S0902_I141', 1): avg=15.2, min=14.9@104, max=50.1@7, sd=1.6, outliers=10
('D2013.12.14_S0902_I141', 2): avg=15.2, min=14.8@96, max=50.2@7, sd=1.6, outliers=10
('D2013.12.14_S0902_I141', 3): avg=15.2, min=14.7@391, max=50.2@7, sd=1.6, outliers=10
('D2013.12.14_S0902_I141', 4): avg=15.2, min=14.7@379, max=50.2@7, sd=1.6, outliers=10
('D2013.12.14_S0902_I141', 5): avg=15.2, min=14.7@379, max=50.2@7, sd=1.6, outliers=10
('D2013.12.14_S0902_I141', 6): avg=15.2, min=7.4@360, max=50.2@7, sd=1.7, outliers=10
('D2013.12.14_S0902_I141', 7): avg=15.2, min=7.4@360, max=50.2@7, sd=1.7, outliers=10
('D2013.12.14_S0902_I141', 8): avg=15.2, min=7.5@360, max=50.2@7, sd=1.7, outliers=10
('D2013.12.14_S0902_I141', 9): avg=15.2, min=7.5@360, max=50.2@7, sd=1.7, outliers=10
('D2013.12.14_S0902_I141', 10): avg=15.2, min=7.5@360, max=50.2@7, sd=1.7, outliers=10
